name,latitude_deg,longitude_deg
Daklam Heliport,28.2845,89.4035
Zhangpu Air Base,24.0452,117.8497
Demchok East Heliport,32.69531,79.45816
Ledong Naval Air Base,18.49391,108.83202
Changchun Yushu General Airport,44.829507,126.421423
Panjin Chenjia General Airport,41.269306,122.141361
Chuxiong Airfield,25.04082,101.56498
Feihu Aviation Dushan Training Base Heliport,25.81198,107.50807
Weining Caohai Airport (under construction),26.86444,104.34025
Beibeng Heliport,29.24251,95.16765
Mile Dongfeng Airport,24.2956,103.40847
Longchuan Guangsong Airport,24.26652,97.9048
Lanping Fenghua General Airport,26.64518,99.54419
Lijiang Baisha Heliport,26.96962,100.23945
Baoshan Changlinggang Heliport,24.99874,99.224
Yuxi Jiangcheng Heliport,24.46872,102.85711
Ruili Jingcheng Heliport,24.06732,97.81748
Yongde Airfield,24.20866,99.28416
Nagadong Heliport,27.75225,89.12997
Cona Heliport,28.0068,91.96402
Hainan Dongfang General Aviation Heliport,19.136827,108.672649
Zhanjiang Jiushashi Airport,21.25491,109.79244
Zhanjiang Bachang Heliport,21.23569,109.77838
Shaodong Airport,27.2235,111.6741
Former Yushu Batang Airport,32.82716,97.12018
Dalian Jinzhouwan International Airport (under construction),39.12255,121.59807
Xiamen Xiang'an Airport (under construction),24.5556,118.3534
Bei Dao (North Island) Heliport,16.96058,112.3147
Ningxiang,27.987589,112.604971
Zhuhai Jiuzhou Heliport,22.25068,113.59634
Fanhu Airport,23.31635,112.96416
Shidaojiao,36.47054,120.951246
Balloon Launch Facility,41.779125,111.901073
Balloon Launch Facility,18.939119,110.473006
EAST RED,24.170412,114.799213
Military Helipads,43.922187,81.355219
Triton Island,15.783767,111.200759
Triton Island,15.783767,111.200759
Xinjiang,41.214308,91.525848
Sanshilipu Air Base,39.289671,121.762195
Nantong Xingdong International Airport,32.070801,120.975998
Mendocino Coast District Hospital Heliport,39.431876,-123.799621
San Francisco VA Medical Center Heliport,37.783331,-122.506389
Sonoma Raceway Heliport Pad 2,38.155081,-122.450692
Mono County Medical Heliport,38.252336,-119.230199
Uc Davis Medical Center Life Flight Base Heliport,38.55110168,-121.4509964
Williams Gliderport,39.16350174,-122.1320038
Borges - Clarksburg Airport,38.443199,-121.509003
Queen of the Valley Hospital Heliport,38.32386,-122.297165
Vineyard Oaks Farm Airport,36.36920166,-119.7860031
Mercy Hospital of Folsom Heliport,38.670861,-121.142839
Rady Childrens Hospital Helipad,32.798675,-117.151868
San Bernardino Community Hospital Heliport,34.130694,-117.321667
Las Serpientes Airport,37.93310165,-121.612999
Ferndale Resort Seaplane Base,39.00299835,-122.7969971
Northrop Anaheim Heliport,33.865002,-117.917
Harvard Airport,34.96170044,-116.6750031
Flying R Airport,38.283001,-121.254997
The Westin Bonaventure Hotel Heliport,34.052762,-118.255854
Rodgers Flat Heliport,39.96206,-121.277534
Hughes/Canoga Park Heliport,34.221479,-118.627091
Big Creek Helistop,37.20089,-119.25289
J-B Airport,37.93519974,-121.0149994
Oceanside Fire Department Heliport,33.211584,-117.3541661
Boeing De Soto Heliport,34.234699,-118.584999
Airport Imperial Bldg Helistop,33.93030167,-118.3970032
"Pg&E, Fresno Service Center Heliport",36.7193985,-119.7600021
Hughes/Space & Comm. Heliport,33.930306,-118.397909
Shaws Hill Heliport,39.2332,-121.051003
Kelso Valley Airport,35.38130188,-118.2310028
Flying B Ranch Airport,38.34130096,-121.4369965
Operating Engineers Pension Trust Building Heliport,34.06217,-118.288073
Roosevelt Ranch Heliport,38.812506,-121.81185
Double Creek Ranch Airport,40.445702,-121.882004
Boeing Anaheim B/250 Heliport,33.85969925,-117.8499985
Flying Bull Airport,37.620231,-121.165331
Bear Valley Hospital Heliport,34.24670029,-116.8880005
The McConnell Foundation Heliport,40.59820175,-122.3320007
Pacoima Dam Heliport,34.334004,-118.397252
St Joseph's Medical Center Heliport,37.970197,-121.28786
Sutter Roseville Medical Center Heliport,38.766623,-121.248044
Community Regional Medical Center Heliport,36.743698,-119.785004
Oroville Hospital Heliport,39.50743,-121.541572
Kings County Houston Ave. Heliport,36.299861,-119.594861
Mercy Hospital Southwest Heliport,35.35,-119.112222
CS Ranch Heliport,39.241597,-121.909516
River Highlands Ranch Airport,39.182051,-121.281526
Kaiser Permanente Vacaville Heliport,38.3887,-121.9405
API Gateway Heliport,32.675883,-115.372028
Sierra Vista Regional Medical Center Heliport,35.293729,-120.665988
Heritage Field Airport,37.9933056,-121.4922903
Walters Camp Airport,33.245556,-114.710278
Del Mar Farms Airport,37.5464444,-121.1585778
Highgate Airport,42.553039,-81.801424
Barrie Executive Airport,44.407066,-79.731655
Emsdale Airport,45.546196,-79.344233
Uxbridge (Cottage Hospital) Heliport,44.10245627,-79.12857771
Winchester Airport,45.04560089,-75.30329895
Tomvale Airport,44.916528,-76.936655
Bolton Heliport,43.85216078,-79.69482154
North Bay Regional Health Centre Helipad,46.334854,-79.495869
Cobourg (Northumberland Hills Hospital) Heliport,43.97719955,-78.19999695
Arnprior Seaplane Base,45.40750122,-76.35970306
Moosonee Seaplane Base,51.26670074,-80.65000153
Sudbury/Ramsey Lake Seaplane Base,46.47999954,-80.98529816
Cornwall (DEV Centre) Heliport,45.027671,-74.679447
Brampton-Caledon Airport,43.7603,-79.875
Guelph Airport,43.56389999,-80.19609833
Sudbury/Azilda Seaplane Base,46.533298,-81.133301
Caledonia/Grand River Seaplane Base,43.086103,-80.051695
Lake Muskoka/Mortimer'S Point Seaplane Base,45.049999,-79.561095
Temagami Seaplane Base,47.0625,-79.793297
Perth (Great War Memorial Hospital) Heliport,44.90693794,-76.25364661
Sudbury (Regional Hospital) Heliport,46.47946003,-80.98949701
Stanhope Municipal Airport,45.11083333,-78.64
Granitehill Lake Seaplane Base,49.09999847,-85.19999695
Slocan Community Hospital Helipad,49.9841,-117.3744
Portage Lake Seaplane Base,45.76670074,-80.23329926
Bearskin Lake Airport,53.96559906,-91.02719879
Iroquois Falls Airport,48.74169922,-80.79329681
Bar River Seaplane Base,46.416698,-84.099998
Geraldton/Hutchison Lake Seaplane Base,49.784199,-86.938904
Nakina Seaplane Base,50.21670151,-86.69999695
Essex Airport,42.09579849,-82.87940216
Haliburton (Hospital) Heliport,45.0381012,-78.53029633
Pendleton Airport,45.486099,-75.0961
Kawartha Lakes (Lindsay) Airport,44.3647,-78.783897
Batchawana Seaplane Base,46.91669846,-84.59999847
Haliburton Seaplane Base,45.00830078,-78.5667038
Dwight Airport,45.314445,-78.972504
Niagara South Airport,42.99940109,-79.06359863
Aberdeen Hospital Heliport,45.57223,-62.644368
Pembroke (Regional Hospital) Heliport,45.81529999,-77.10780334
Walkerton (County of Bruce General Hospital) Heliport,44.12135392,-81.15245193
Greater Niagara General Hospital Heliport,43.105803,-79.0919
Natuashish Airport,55.913898,-61.184399
Durham (Mulock) Airport,44.22919846,-80.91390228
Niagara Health System Heliport,43.1518,-79.2807
Hawk Junction Seaplane Base,48.08330154,-84.55000305
North Bay Seaplane Base,46.33110046,-79.40139771
Nanaimo (West Coast) Heliport,49.184838,-123.989171
Fort Erie Airport,42.91713,-78.957785
Orillia-RAMA Regional Airport,44.677656,-79.310217
Hearst/Carey Lake Seaplane Base,49.7439,-84.0247
Hornepayne Seaplane Base,49.18330002,-84.88330078
White River Seaplane Base,48.6269,-85.223297
Ellis Field Airport,44.156101,-81.400597
Parry Sound Area Municipal Airport,45.2575,-79.829697
Dorset/Kawagama Lake (Old Mill Marina) Seaplane Base,45.26670074,-78.8082962
Owen Sound (Grey Bruce Health Services) Heliport,44.56809998,-80.91329956
Canmore/Nakoda Heliport,51.103332,-115.012222
Kitchener-Waterloo (Grand River Hospital) Heliport,43.45288579,-80.50371945
Fort McMurray / North Liege Airfield,57.13609959,-113.2900715
Brockville - Thousand Islands Regional Tackaberry Airport,44.63940048,-75.75029755
Port Elgin Airport,44.414349,-81.417017
Chapleau Seaplane Base,47.84999847,-83.40000153
Hurds Lake Seaplane Base,45.41669846,-76.65000153
Nobel / Lumsden Air Park,45.4083333,-80.0780555
Wyevale (Boker Field) Airport,44.65530014,-79.87889862
Nueltin Lake Airport,59.70809937,-100.1269989
Melbourne Airport,42.82419968,-81.54859924
Sturgeon Falls (West Nipissing General Hospital) Heliport,46.37332366,-79.91627812
Kingfisher Lake Airport,53.01250076,-89.8553009
Naramata Heliport,49.6029,-119.578501
Pays Plat Seaplane Base,48.88330078,-87.58329773
Shelburne / Fisher Field,44.02789294,-80.20594597
Atwood Airport,43.69388001,-81.00262642
Cochrane Seaplane Base,49.10969925,-81.03330231
Gooderham/Pencil Lake Seaplane Base,44.79999924,-78.34999847
Gananoque Airport,44.40190125,-76.24420166
Lake Rosseau/Windermere Seaplane Base,45.16669846,-79.53330231
Arnprior Airport,45.41360092,-76.36579895
Kamaniskeg Lake Seaplane Base,45.38330078,-77.65000153
Nampa / Hockey,55.91490057,-117.1361554
Iroquois Airport,44.84217834,-75.311409
Greenbank Airport,44.13369681,-79.01302814
Niagara Central Dorothy Rungeling Airport,42.979198,-79.324699
Tillsonburg Airport,42.9275,-80.746944
Constance Lake Seaplane Base,45.40280151,-75.9756012
Keene/Elmhirst's Resort Seaplane Base,44.25234629,-78.10242891
Port Loring Seaplane Base,45.89233803,-80.10301352
Innerkip Airport,43.2326002,-80.6947
Sault Ste. Marie Heliport,46.50439835,-84.32330322
Tobermory Airport,45.22146808,-81.62755966
Carleton Place Airport,45.10390091,-76.12329865
Arnstein Airport,45.92559814,-79.92780304
Smoky Lake Seaplane Base,45.84999847,-80.21669769
Englehart (District Hospital) Heliport,47.82324048,-79.88004684
Alexandria Aerodrome,45.33069992,-74.62572479
Straffordville Airport,42.738337,-80.817125
Morrisburg Airport,44.946993,-75.076961
Smiths Falls (Community Hospital) Heliport,44.9071754,-76.02778316
Nobel/Sawdust Bay Seaplane Base,45.401901,-80.125801
Ogoki Post Airport,51.65859985,-85.90170288
Little Current (Manitoulin Health Centre) Heliport,45.97809982,-81.92639923
Lake Muskoka/Dudley Bay Seaplane Base,45.03329849,-79.59999847
Elmira Airport,43.58470154,-80.60310364
Picton Airport,43.98920059,-77.1391983
Peterborough (Civic Hospital) Heliport,44.30059814,-78.34580231
Belleville Aerodrome,44.1922,-77.309402
Huntsville Seaplane Base,45.31719971,-79.25779724
Markham Airport,43.93579865,-79.2621994
Inverness (Consolidated Memorial Hospital) Heliport,46.19937162,-61.29182339
New Liskeard (Temiskaming Hospital) Heliport,47.49447982,-79.69294667
Hawkesbury Airport,45.616699,-74.650002
Elk Lake Seaplane Base,47.72790767,-80.32154918
Orillia/Lake St John Seaplane Base,44.68330002,-79.3167038
Sault Ste. Marie/Partridge Point Seaplane Base,46.520802,-84.240799
Edenvale Aerodrome,44.441101,-79.962799
Québec / Neuville Airport,46.72147597,-71.58549786
Windermere Airport,45.162498,-79.535302
Bancroft Airport,45.07310104,-77.88059998
Mindemoya (Hospital) Heliport,45.73889923,-82.16670227
Toronto (Hospital For Sick Children) Heliport,43.65684645,-79.38788027
New Westminster (Royal Columbian Hospital) Heliport,49.226671,-122.892291
Carey Lake Airport,49.7442,-84.034
Sparrow Lake Seaplane Base,44.799136,-79.410558
Nixon Airport,42.847328,-80.39521
Collingwood Airport,44.44919968,-80.15830231
Alliston Airport,44.18330002,-79.83709717
Five Mile Lake Seaplane Base,47.56669998,-83.21669769
Toronto (Sunnybrook Medical Centre) Heliport,43.72129998,-79.37076509
Anzac (Long Lake) Heliport,56.4243222,-110.964489
Barry's Bay / Madawaska Valley Airpark,45.50472275,-77.64409304
Georgetown (Georgetown & District Hospital) Heliport,43.64440155,-79.93440247
Hanover (District Hospital) Heliport,44.14080048,-81.02919769
Grimsby Regional Airport,43.16,-79.599197
Little Current Seaplane Base,45.98389816,-81.95860291
Punta Espada Airport,12.075256,-71.125725
Banco De La Republica Heliport,1.672222,-78.142222
Banco De La Republica Heliport,1.196944,-77.28
Banco De La Republica Heliport,5.6975,-76.665
Banco De La Republica Heliport,5.1,-76.649444
Centro Administrativo Municipal Heliport,3.456389,-76.536944
Banco De Occidente Heliport,3.451111,-76.535556
Banco De La Republica Heliport,3.634167,-76.408889
Isa Palmira Heliport,3.537778,-76.401111
El Pailon Heliport,3.410556,-76.350556
Helivalle Heliport,3.558889,-76.306389
Cofa Buga Heliport,3.895556,-76.305833
Cofa-Palmira Heliport,3.514722,-76.305556
Cofa Roldanillo Heliport,4.413611,-76.143333
Cofa Montenegro Heliport,4.508333,-75.786389
Baru Heliport,10.210278,-75.616667
Fundicion Gutierrez Heliport,6.25,-75.578611
Fundicion Escobar Heliport,6.246944,-75.576389
Palacio Municipal Heliport,6.591389,-75.576389
Banco De La Republica Heliport,6.252778,-75.573889
Hospital General De Medellin Heliport,6.235,-75.572778
Isa Medellin Heliport,6.200556,-75.572222
Banco Popular Heliport,6.252222,-75.570833
Banco Cafetero Heliport,5.070278,-75.528889
Hospital De Caldas Heliport,5.0625,-75.500833
Beneficencia Del Tolima Heliport,4.443889,-75.241667
Banco De La Republica Heliport,7.989722,-75.197778
Banco De La Republica Heliport,4.299444,-74.810833
Banco De La Republica Heliport,10.989444,-74.789167
Drummond Heliport,11.059722,-74.211111
Helicentro Heliport,4.746389,-74.146667
Hospital De Engativa Heliport,4.710556,-74.11
Camara De Comercio De Bogota Heliport,4.657222,-74.106944
Fiscalia General De La Nacion Heliport,4.641944,-74.103333
Caja De Vivienda Militar Heliport,4.646389,-74.0975
Beneficiencia De Cundinamarca Heliport,4.638611,-74.096667
Centro Internacional Tequendama Heliport,4.617222,-74.088333
Banco De Occidente Heliport,4.617778,-74.087222
Proma Heliport,4.728056,-74.084444
Caja De Vivienda Militar Heliport,4.646389,-74.083333
Parque Central Bavaria Heliport,4.620278,-74.073333
Clinica Shaio Heliport,4.700833,-74.0675
Centro Comercial Andino Heliport,4.669167,-74.056111
I.N.G. Barings Heliport,4.660556,-74.054444
Bavaria Heliport,4.677778,-74.047222
Apotema Heliport,4.693333,-74.039444
Helitaxi Heliport,4.625833,-73.875556
Ecopetrol Heliport,7.0775,-73.865
Isa Giron Heliport,7.058333,-73.129722
Estacion De Bomberos Heliport,7.113611,-73.129167
Fundacion Oftalmologica De Santander Heliport,7.074722,-73.115278
Loreto North Airstrip,-3.524,-70.328
Nugent Airstrip,-3.863,-70.04
Ríohacha Highway Strip,11.4988,-72.9892
Mondo Nuevo Airport,8.3909,-75.7911
Patetal Airport,8.231858,-75.058043
Taraira Airstrip,-0.56784,-69.638809
Airport Hacienda Nápoles,5.923502,-74.726935
La Venturosa West Airstrip,6.159436,-69.032764
Isla del Encanto Heliport,10.13245,-75.68624
Puerto Inglés Airport,11.98163,-71.19072
Calamar Airport,7.619698,-76.646633
Caranacoa Airport,2.43252,-68.92068
Caño Colorado Airport,2.27219,-68.35831
Cejal Airport,3.99822,-68.33819
Arabia Airport,3.60726,-69.046761
La Esperanza Airport,3.31229,-73.36607
San Martín Airport,3.70239,-73.68825
Techo International Airport,4.62674,-74.1474
Cocosolo Airport,10.35052,-75.50218
Cartagena Naval Heliport,10.41375,-75.54756
Carlos Haime University Hospital Helipad,10.5084,-75.46766
Gómez Niño Airport,7.10433,-73.12403
Rocoso Airstrip,1.766012,-71.290267
Papunahua River 3 Airstrip,1.726449,-71.22671
Papunahua River 2 Airstrip,1.689703,-71.114314
Pavorrandocito North Airport,7.395196,-76.587925
La Gabriela Airport,7.44249,-76.59209
Finca San Jacinto Airport,7.90635,-76.65152
Balboa Airport,8.27745,-77.14141
Tanela Airport,8.39047,-77.27398
Piedra Ñi Airport,0.108611,-70.326944
La Chorrera Airport,-0.733333,-73.01667
Las Cruces Airport,7.38322,-73.505402
Tarapacá Airport,-2.895802,-69.749762
Flagler Aerial Spraying Inc Airport,39.27999878,-103.0670013
General Mail Facility Heliport,39.792621,-104.899104
Harrington Ranch Airport,39.62969971,-104.5189972
Aspen Gliderport,39.25999832,-106.9120026
St Anthony Hospital Central Heliport,39.74250031,-105.0469971
Aurora Presbyterian Hospital Heliport,39.72639847,-104.8270035
Wirth Field,40.5135994,-103.9120026
Athanasiou Valley Airport,39.85419846,-105.4710007
Public Service of Colorado Arvada Heliport,39.8092,-105.047997
Youtsey Airport,38.266701,-104.283997
Lemons Private Strip,39.99470139,-105.223999
Granite Mountain Lodge Airport,38.41609955,-106.0579987
Brighton Van-Aire Estates Airport,39.98352,-104.70464
Heckendorf Ranches Airport,39.963299,-104.749003
Reasoner Airport,39.916698,-104.805
Kelly Air Park,39.22470093,-104.6399994
Arapahoe Medical Park/Littleton Hospital Heliport,39.57640076,-104.9869995
Sky Haven Airport,39.71360016,-104.1940002
Chaparral Airport,39.464001,-104.258003
Tezak Airport,38.43568,-105.26028
Flying W Ranch Airport,38.86249924,-107.8209991
Craig Heliport,40.52420044,-107.5559998
Hildebrandt Airport,39.279623,-102.47474
St Francis Hospital Heliport,38.84889984,-104.8079987
Penrose Saint Francis Hospital Heliport,38.86599,-104.822182
Metrogro Farm Airport,39.494857,-103.727361
Cirino Heliport,39.890301,-105.087997
Tanner Field,37.46780014,-108.6650009
Suckla Farms Balloonport,40.05830002,-104.8919983
University Hospital Heliport,39.731899,-104.938004
Gates Rubber County Heliport,39.69800186,-104.9869995
Rose Medical Center Heliport,39.732734,-104.932901
Capri Heliport,39.85279846,-104.9769974
Cheyenne Mountain Heliport,38.74166,-104.840106
St Lukes Hospital Heliport,39.74720001,-104.9810028
Denver Health Heliport,39.728223,-104.990523
Elbert County Heliport,39.34389877,-104.4649963
St Joseph Hospital Heliport,39.746181,-104.970543
Comanche Airfield Llc Airport,39.74720001,-104.3130035
Denver Federal Center Helistop,39.72330093,-105.1110001
Vtol Heliport,39.74280167,-104.9940033
Denver Police Department-District 3 Heliport,39.6875,-104.9599991
Circle 8 Ranch Airport,39.33470154,-104.5459976
Pinyon Airport,39.00279999,-108.7099991
Yankee Port Heliport,39.57500076,-104.8759995
Avista Hospital Heliport,39.95280075,-105.1520004
Mercy Regional Medical Center Heliport,37.28329849,-107.8740005
Goldys Field,39.599998,-106.973999
Crop Air Inc Airport,40.51250076,-104.6520004
Flying Lazy D Ranch Airport,39.162498,-104.535004
Aspen Valley Hospital Heliport,39.19000681,-106.8390048
Henderson Heliport,39.7682991,-105.8479996
Marshdale STOLport,39.58330154,-105.3030014
Yankee Field,40.63470078,-104.9909973
G W Flanders Ranch Strip,38.98329926,-104.6340027
Christman Field,40.59719849,-105.1439972
Jjs Airport,39.96409988,-104.4629974
Rhoads Heliport,40.11270142,-104.9520035
Wings N Things Airpark & Museum Airport,40.105801,-104.955002
Hay Fever Farm Airport,40.54579926,-104.564003
Horseshoe Landings Airport,40.105344,-104.429712
Golden Field (Yellow Hat) Airport,37.84220123,-105.2139969
Cherry Creek Townhouse Heliport,39.70550156,-104.939003
Brown's Fort Heliport,38.49639893,-105.310997
Mount San Rafael Heliport,37.1875,-104.487999
Geary Ranch Airport,38.04579926,-105.4710007
Morton Heliport,39.7103,-105.245003
Schwartzwalder Heliport,39.847197,-105.281998
